trial,Controller,RMSE_theta,RMSE_theta_max,IAE_theta,peak_theta,peak_theta_mean,peak_u,peak_uabs,energy_u,energy_uabs,energy_z,duty_du,duty_abs,duty_normsat,rho,unstable
81,PDL-Hinf,0.0587864,0.0685404,0.618737,0.205504,0.196874,0.636583,0.614995,0.22692,0.474305,35.3252,0,0.0566667,0.0266667,0.926501,0
81,RobustLQR,0.0271902,0.0340905,0.329257,0.0697768,0.057034,0.401733,0.411781,0.0408347,0.171937,12.267,0,0.0233333,0,0.97886,0
81,Core-CQLF-Hinf,0.0280843,0.0321353,0.34781,0.073297,0.0595501,0.400122,0.412397,0.0291048,0.156158,12.7119,0,0.02,0,0.992209,0
82,Proposed,0.0193517,0.0254033,0.219709,0.0775172,0.0556056,0.400206,0.475683,0.0541158,0.299006,20.3399,0,0.0466667,0,0.962581,0
82,NoRelax-ProposedActive,0.0442975,0.0504206,0.482271,0.139148,0.133834,0.555259,0.572296,0.110766,0.430852,29.4275,0,0.0533333,0.02,0.950711,0
82,QS-Hinf,0.0328183,0.0417167,0.416489,0.0844337,0.0679434,0.39921,0.415306,0.0302673,0.186663,11.6878,0,0.0266667,0,0.993635,0
82,PDL-Hinf,0.0644537,0.0755318,0.681331,0.222928,0.21337,0.529671,0.684243,0.164691,0.634108,38.4162,0,0.07,0.0333333,0.937339,0
82,RobustLQR,0.0287386,0.0381452,0.352092,0.0780267,0.0618945,0.401733,0.416516,0.0462701,0.223826,12.2556,0,0.0366667,0,0.980289,0
82,Core-CQLF-Hinf,0.0299937,0.0376844,0.379621,0.0828931,0.0644952,0.400122,0.416849,0.0315858,0.196656,12.4178,0,0.03,0,0.992407,0
83,Proposed,0.0177776,0.0260329,0.194165,0.1072,0.0546,0.400206,0.569155,0.0445564,0.580749,15.2748,0,0.0533333,0.00666667,0.952665,0
83,NoRelax-ProposedActive,0.0296694,0.0329861,0.322741,0.103071,0.0939011,0.400132,0.696922,0.0728837,0.834705,20.8577,0,0.0733333,0.0333333,0.928117,0
83,QS-Hinf,0.0463877,0.0606763,0.572482,0.112548,0.0904129,0.39921,0.437722,0.0295375,0.283645,7.49313,0,0.0333333,0,0.9948,0
83,PDL-Hinf,0.042386,0.0462596,0.445779,0.16976,0.148244,0.404702,0.772361,0.121672,1.13941,25.5967,0,0.106667,0.0566667,0.889171,0
83,RobustLQR,0.0359894,0.0472091,0.431358,0.106454,0.0805316,0.401733,0.446696,0.0430034,0.365511,9.77819,0,0.0433333,0,0.977801,0
83,Core-CQLF-Hinf,0.0436583,0.0576375,0.539906,0.110697,0.0876084,0.400122,0.441592,0.030948,0.302721,8.00267,0,0.0366667,0,0.993832,0
84,Proposed,0.0108221,0.0133304,0.123041,0.0485505,0.0340916,0.400206,0.456732,0.0573428,0.223024,16.546,0,0.03,0,0.942286,0
84,NoRelax-ProposedActive,0.0259154,0.0285564,0.276137,0.0890717,0.0872995,0.457953,0.521625,0.152602,0.290427,20.9787,0,0.0433333,0,0.909893,0
84,QS-Hinf,0.0336876,0.0397774,0.414491,0.0875571,0.0699701,0.39921,0.412152,0.0283442,0.14248,10.9936,0,0.00333333,0,0.993143,0
84,PDL-Hinf,0.0378519,0.0448603,0.387638,0.143094,0.137169,0.747785,0.560872,0.240263,0.371346,24.6683,0,0.0533333,0.01,0.883075,0
84,RobustLQR,0.0256161,0.0304719,0.30153,0.0735312,0.057679,0.401733,0.414597,0.0405002,0.168249,11.6711,0,0.0233333,0,0.97295,0
84,Core-CQLF-Hinf,0.0306514,0.0354933,0.375269,0.0813246,0.064264,0.400122,0.413545,0.0295125,0.151582,11.5706,0,0.0133333,0,0.991961,0
85,Proposed,0.0148957,0.0248562,0.159054,0.117329,0.0497973,0.407587,0.568888,0.0490269,0.595223,15.3727,0,0.0533333,0.01,0.961837,0
85,NoRelax-ProposedActive,0.0288651,0.0316463,0.307088,0.102319,0.0965082,0.400132,0.713449,0.069538,0.735329,21.321,0,0.0766667,0.0366667,0.946613,0
85,QS-Hinf,0.0586525,0.0797091,0.723575,0.155732,0.113049,0.39921,0.442828,0.0322977,0.308847,7.86673,0,0.0333333,0,0.995467,0
85,PDL-Hinf,0.0444018,0.0517895,0.459655,0.173398,0.160144,0.404702,0.776948,0.114857,0.941969,26.9206,0,0.0966667,0.0566667,0.929696,0
85,RobustLQR,0.0420056,0.0566926,0.498771,0.108701,0.0890645,0.401733,0.456853,0.0485775,0.422217,9.9732,0,0.0433333,0,0.980608,0
85,Core-CQLF-Hinf,0.0550585,0.0757509,0.680346,0.145631,0.10636,0.400122,0.446544,0.034398,0.330163,8.3013,0,0.0366667,0,0.994576,0
86,Proposed,0.0144412,0.0194779,0.16309,0.064587,0.0451422,0.412417,0.472401,0.0552621,0.284057,17.2571,0,0.04,0,0.94236,0
86,NoRelax-ProposedActive,0.030685,0.0346729,0.330631,0.103846,0.0999026,0.4684,0.549501,0.119654,0.385416,22.6242,0,0.05,0.01,0.90531,0
86,QS-Hinf,0.0316543,0.0379955,0.397413,0.087011,0.0675103,0.39921,0.415065,0.029111,0.17508,10.6663,0,0.0133333,0,0.993139,0
86,PDL-Hinf,0.0438359,0.0521761,0.45392,0.162649,0.155481,0.57947,0.616993,0.184726,0.519471,27.1806,0,0.06,0.0333333,0.897031,0
86,RobustLQR,0.0259413,0.0316762,0.31186,0.0724143,0.0583072,0.401733,0.420511,0.0415504,0.206222,11.5613,0,0.03,0,0.973853,0
86,Core-CQLF-Hinf,0.0291183,0.0357233,0.364666,0.0812388,0.0639407,0.400122,0.419024,0.0303771,0.185291,11.2803,0,0.0266667,0,0.991935,0
87,Proposed,0.016981,0.0244603,0.185794,0.115038,0.0537395,0.400206,0.576876,0.0461625,0.619536,14.7335,0,0.0533333,0.01,0.955088,0
87,NoRelax-ProposedActive,0.0275904,0.0300131,0.296553,0.0977879,0.0900643,0.400132,0.707926,0.0717893,0.841078,20.0079,0,0.0733333,0.0366667,0.93385,0
87,QS-Hinf,0.0516946,0.0701877,0.642673,0.130279,0.0992852,0.39921,0.443064,0.0298396,0.299913,7.22093,0,0.0333333,0,0.995067,0
87,PDL-Hinf,0.040102,0.0436938,0.419954,0.163967,0.141022,0.404702,0.77723,0.119707,1.09387,24.5226,0,0.106667,0.0566667,0.903647,0
87,RobustLQR,0.0388032,0.0517542,0.464567,0.104814,0.0840962,0.401733,0.454984,0.0436204,0.39624,9.58926,0,0.0433333,0,0.978436,0
87,Core-CQLF-Hinf,0.0487592,0.0668912,0.608558,0.122004,0.0948545,0.400122,0.447164,0.0314276,0.320718,7.69984,0,0.0366667,0,0.994134,0
88,Proposed,0.0298202,0.0390876,0.346135,0.0842603,0.0738812,0.400206,0.461821,0.0580822,0.55326,25.2879,0,0.05,0,0.956753,0
88,NoRelax-ProposedActive,0.0564404,0.0664894,0.612486,0.172335,0.166942,0.575571,0.548949,0.106857,0.85608,36.141,0,0.0566667,0.0233333,0.947678,0
88,QS-Hinf,0.0390476,0.0497237,0.48481,0.131214,0.0882139,0.39921,0.417685,0.032832,0.311662,20.0964,0,0.0266667,0,0.986237,0
88,PDL-Hinf,0.0773101,0.0917777,0.817463,0.259133,0.24973,0.588601,0.762841,0.166549,1.28621,46.785,0,0.106667,0.0333333,0.936779,0
88,RobustLQR,0.0185764,0.0235974,0.227604,0.081457,0.047167,0.401733,0.431281,0.047689,0.367284,15.1704,0,0.0533333,0,0.976822,0
88,Core-CQLF-Hinf,0.0404759,0.0494294,0.508002,0.133599,0.0896923,0.400122,0.418892,0.0347252,0.326615,21.0566,0,0.03,0,0.983947,0
89,Proposed,0.0136108,0.0170981,0.147772,0.0773704,0.0449373,0.413665,0.477685,0.0561549,0.294623,17.47,0,0.0433333,0,0.95449,0
89,NoRelax-ProposedActive,0.032189,0.0366852,0.346159,0.108748,0.10496,0.578401,0.55127,0.108546,0.365499,23.5756,0,0.05,0.02,0.936358,0
89,QS-Hinf,0.0387365,0.0511464,0.490001,0.089749,0.0736093,0.39921,0.418753,0.0313072,0.189682,10.0946,0,0.0266667,0,0.993905,0
89,PDL-Hinf,0.0476032,0.0569557,0.492644,0.178671,0.168822,0.612768,0.631608,0.162969,0.477943,29.1206,0,0.06,0.0333333,0.913004,0
89,RobustLQR,0.0303729,0.0392816,0.361984,0.0772179,0.0648018,0.401733,0.421953,0.0486771,0.234345,11.4359,0,0.0333333,0,0.977202,0
89,Core-CQLF-Hinf,0.0354684,0.0471262,0.449391,0.0806787,0.0686011,0.400122,0.420417,0.0327489,0.200551,10.6893,0,0.03,0,0.992794,0
90,Proposed,0.0145525,0.0183703,0.166489,0.0401001,0.0388589,0.400206,0.421818,0.0594856,0.189637,18.566,0,0.0233333,0,0.915588,0
90,NoRelax-ProposedActive,0.0303227,0.0354848,0.31996,0.11118,0.101644,0.493409,0.45799,0.186488,0.280844,23.0477,0,0.0466667,0,0.903858,0
90,QS-Hinf,0.0223475,0.0306974,0.264975,0.062983,0.0526563,0.39921,0.39921,0.0285511,0.122631,14.7838,0,0,0,0.990993,0
90,PDL-Hinf,0.0413807,0.0504714,0.422224,0.164086,0.14842,0.720535,0.489257,0.274518,0.389821,26.6284,0,0.06,0,0.89526,0
90,RobustLQR,0.0171847,0.0210598,0.201817,0.0494353,0.0416089,0.401733,0.405872,0.0418418,0.144278,13.3131,0,0.0166667,0,0.96767,0
90,Core-CQLF-Hinf,0.0211946,0.0294776,0.251362,0.0587978,0.0499998,0.400122,0.400122,0.0295764,0.129671,15.3772,0,0.00333333,0,0.989517,0
91,Proposed,0.0128025,0.0155128,0.14574,0.047004,0.0372296,0.400206,0.439444,0.0575636,0.2002,18.4713,0,0.03,0,0.952386,0
91,NoRelax-ProposedActive,0.0333854,0.0378697,0.356299,0.111695,0.10919,0.626465,0.492997,0.149568,0.261795,24.637,0,0.0433333,0,0.933848,0
91,QS-Hinf,0.0318944,0.0378427,0.389435,0.0725233,0.0662036,0.39921,0.407472,0.0299434,0.133527,12.025,0,0.00333333,0,0.993133,0
91,PDL-Hinf,0.0488502,0.0581001,0.505112,0.178153,0.170454,0.751632,0.535335,0.229662,0.344867,30.2125,0,0.0633333,0.0133333,0.907625,0
91,RobustLQR,0.0262682,0.0323062,0.308959,0.0684595,0.057828,0.401733,0.408403,0.0426762,0.161171,12.3482,0,0.0233333,0,0.976006,0
91,Core-CQLF-Hinf,0.0285745,0.0330109,0.348718,0.0666846,0.0600554,0.400122,0.408049,0.0313875,0.142163,12.699,0,0.0133333,0,0.991909,0
92,Proposed,0.0172347,0.0217331,0.197482,0.0475743,0.0457283,0.400206,0.44104,0.0570649,0.22177,19.6743,0,0.03,0,0.945488,0
92,NoRelax-ProposedActive,0.0379552,0.0432033,0.407368,0.123482,0.120693,0.472583,0.504983,0.150764,0.324345,26.4641,0,0.0433333,0,0.913976,0
92,QS-Hinf,0.0243374,0.0339432,0.297527,0.0764244,0.0570781,0.39921,0.408503,0.0283343,0.139426,13.5442,0,0.00333333,0,0.992064,0
92,PDL-Hinf,0.0534401,0.0634911,0.557676,0.190609,0.182773,0.729863,0.561958,0.237296,0.457386,32.5043,0,0.0533333,0.0133333,0.904905,0
92,RobustLQR,0.0216766,0.0265184,0.260989,0.0611783,0.0485849,0.401733,0.408926,0.0405949,0.16301,12.8875,0,0.0233333,0,0.974336,0
92,Core-CQLF-Hinf,0.0226348,0.0324001,0.278399,0.0713771,0.0534609,0.400122,0.409398,0.0295206,0.147689,14.2959,0,0.01,0,0.990639,0
93,Proposed,0.0208918,0.0281115,0.22874,0.10598,0.0640522,0.400206,0.519173,0.0471438,0.39615,19.9537,0,0.0533333,0.00666667,0.965801,0
93,NoRelax-ProposedActive,0.0454111,0.0529501,0.495866,0.143805,0.136694,0.400132,0.666146,0.0739958,0.595777,29.5996,0,0.0733333,0.0333333,0.954963,0
93,QS-Hinf,0.0401714,0.0552867,0.509564,0.112074,0.0783598,0.39921,0.422226,0.0315604,0.237979,9.84964,0,0.0333333,0,0.994448,0
93,PDL-Hinf,0.0662547,0.0775793,0.700323,0.235368,0.22186,0.404702,0.764579,0.121396,0.95869,39.211,0,0.0966667,0.0533333,0.943348,0
93,RobustLQR,0.0332171,0.0466491,0.405421,0.10738,0.0733827,0.401733,0.42394,0.0485722,0.294835,11.5574,0,0.0433333,0,0.981801,0
93,Core-CQLF-Hinf,0.0369696,0.0513625,0.469715,0.111123,0.0756115,0.400122,0.424423,0.0331952,0.251458,10.5336,0,0.0366667,0,0.99336,0
94,Proposed,0.010886,0.0122205,0.126652,0.0450933,0.0328693,0.400206,0.452363,0.0579031,0.25982,17.9245,0,0.0266667,0,0.96049,0
94,NoRelax-ProposedActive,0.0330555,0.0360672,0.354378,0.108797,0.106661,0.596647,0.518613,0.168597,0.333447,24.6825,0,0.0366667,0,0.946192,0
94,QS-Hinf,0.0415644,0.0544006,0.513809,0.100693,0.0802287,0.39921,0.408715,0.0295814,0.158328,11.0715,0,0,0,0.994268,0
94,PDL-Hinf,0.0506036,0.0587276,0.526636,0.182526,0.174352,0.8,0.559108,0.258908,0.410323,31.1442,0.00333333,0.05,0.0133333,0.929743,0
94,RobustLQR,0.0318821,0.0399773,0.375867,0.0829775,0.0686966,0.401733,0.412114,0.0431969,0.19252,11.7823,0,0.02,0,0.979365,0
94,Core-CQLF-Hinf,0.0375064,0.048863,0.460315,0.0889045,0.0741252,0.400122,0.410726,0.0308051,0.169068,11.6882,0,0.01,0,0.9932,0
95,Proposed,0.0151973,0.0180981,0.173342,0.0442865,0.0422881,0.400206,0.414426,0.0611896,0.156194,20.369,0,0.0366667,0,0.952522,0
95,NoRelax-ProposedActive,0.0377025,0.0434231,0.400101,0.133853,0.122404,0.400132,0.441657,0.183387,0.220748,27.1131,0,0.0466667,0,0.936236,0
95,QS-Hinf,0.0236158,0.0260046,0.294372,0.0539468,0.0497339,0.39921,0.39921,0.0310002,0.107917,15.1913,0,0,0,0.991999,0
95,PDL-Hinf,0.0540096,0.0642253,0.557003,0.217132,0.187355,0.573323,0.464052,0.259976,0.30615,33.4186,0,0.0633333,0,0.91532,0
95,RobustLQR,0.0220051,0.0269288,0.257229,0.0559578,0.0485817,0.401733,0.402431,0.0448686,0.131599,13.7416,0,0.02,0,0.975336,0
95,Core-CQLF-Hinf,0.0208472,0.0229267,0.259007,0.0486911,0.0456197,0.400122,0.400122,0.0323024,0.114264,15.9021,0,0.00333333,0,0.990586,0
96,Proposed,0.0134598,0.0177233,0.14751,0.0793404,0.0432412,0.400206,0.515687,0.0543445,0.461515,16.2817,0,0.0433333,0,0.962617,0
96,NoRelax-ProposedActive,0.0313752,0.0341767,0.339175,0.106206,0.0987305,0.585921,0.616873,0.113651,0.601775,22.9765,0,0.0533333,0.0166667,0.948024,0
96,QS-Hinf,0.0502544,0.0671085,0.627364,0.127278,0.0957333,0.39921,0.429747,0.0293243,0.240322,8.43547,0,0.0233333,0,0.99516,0
96,PDL-Hinf,0.048886,0.0563678,0.510961,0.178596,0.170148,0.569997,0.728346,0.163775,0.745218,29.4703,0,0.07,0.0366667,0.931052,0
96,RobustLQR,0.0375107,0.0483055,0.451827,0.0958127,0.078589,0.401733,0.434949,0.0445796,0.305045,10.3342,0,0.0333333,0,0.980897,0
96,Core-CQLF-Hinf,0.0465661,0.0626227,0.582147,0.116839,0.0883838,0.400122,0.43217,0.0303545,0.256717,8.96438,0,0.03,0,0.994226,0
97,Proposed,0.0283265,0.0363781,0.329849,0.0819386,0.072981,0.402179,0.445709,0.0584209,0.427771,26.2469,0,0.06,0,0.966714,0
97,NoRelax-ProposedActive,0.0581611,0.0685167,0.631468,0.182571,0.172951,0.58523,0.510171,0.104704,0.651235,38.0262,0,0.0633333,0.0266667,0.959129,0
97,QS-Hinf,0.0277549,0.0401656,0.326378,0.0929997,0.0704691,0.39921,0.417627,0.0347314,0.267744,18.9686,0,0.0333333,0,0.990218,0
97,PDL-Hinf,0.0824533,0.0962751,0.862806,0.305767,0.270291,0.695319,0.724596,0.170244,1.03867,50.5555,0,0.123333,0.0366667,0.950989,0
97,RobustLQR,0.0203283,0.0293576,0.247671,0.0873598,0.0507273,0.401733,0.419125,0.0476803,0.312482,15.6409,0,0.0633333,0,0.980744,0
97,Core-CQLF-Hinf,0.0281686,0.0393982,0.330194,0.100325,0.0723363,0.400122,0.417523,0.0368383,0.279765,19.9767,0,0.0366667,0,0.987804,0
98,Proposed,0.0108797,0.011903,0.124532,0.0545114,0.0337339,0.400206,0.451694,0.0615046,0.31145,18.1022,0,0.04,0,0.962405,0
98,NoRelax-ProposedActive,0.0334081,0.0373251,0.358386,0.11176,0.108289,0.414519,0.509593,0.133384,0.370612,24.958,0,0.05,0,0.949189,0
98,QS-Hinf,0.045832,0.0608385,0.569415,0.112813,0.0863357,0.39921,0.411603,0.0327451,0.192262,11.4597,0,0.0133333,0,0.994487,0
98,PDL-Hinf,0.0515529,0.0605992,0.535422,0.188249,0.178294,0.676869,0.544659,0.207271,0.443297,31.6665,0,0.0666667,0.0133333,0.934547,0
98,RobustLQR,0.0337392,0.0432343,0.397697,0.0852961,0.0721266,0.401733,0.411582,0.0472633,0.240312,11.9478,0,0.03,0,0.980103,0
98,Core-CQLF-Hinf,0.0415838,0.0553921,0.512783,0.100751,0.0798627,0.400122,0.412376,0.0344232,0.204604,12.0149,0,0.02,0,0.993448,0
99,Proposed,0.0185292,0.0288228,0.206014,0.125646,0.0564172,0.400206,0.630087,0.0386059,0.853849,13.8881,0,0.0566667,0.0133333,0.960681,0
99,NoRelax-ProposedActive,0.0266519,0.0285886,0.285943,0.104845,0.0909094,0.400132,0.753965,0.0669152,1.1656,19.0119,0,0.106667,0.0433333,0.942811,0
99,QS-Hinf,0.0600922,0.0814538,0.763614,0.147091,0.110855,0.39921,0.454766,0.030173,0.359348,6.70238,0,0.0333333,0,0.995808,0
99,PDL-Hinf,0.0385123,0.0458347,0.412019,0.178458,0.12793,0.404702,0.8,0.111573,1.45781,23.4329,0,0.14,0.0766667,0.920983,0
99,RobustLQR,0.0443956,0.0590665,0.535719,0.11216,0.0934448,0.401733,0.472923,0.0430517,0.507059,9.03897,0,0.0433333,0,0.980785,0
99,Core-CQLF-Hinf,0.0570498,0.0781866,0.724696,0.138789,0.106071,0.400122,0.464222,0.0318455,0.387206,7.11309,0,0.04,0,0.994977,0
