trial,Controller,RMSE_theta,RMSE_theta_max,IAE_theta,peak_theta,peak_theta_mean,peak_u,peak_uabs,energy_u,energy_uabs,energy_z,duty_du,duty_abs,duty_normsat,rho,unstable
0,Proposed,0.0129135,0.0165281,0.145781,0.0624326,0.0410766,0.400376,0.469832,0.0567915,0.266384,16.6928,0,0.0366667,0,0.95716,0
0,PDL-Hinf(d=0.95),0.046848,0.0560825,0.486361,0.171781,0.162864,0.601234,0.598714,0.194639,0.452168,29.1131,0,0.06,0.03,0.889703,0
0,PDL-Hinf(d=0.90),0.056602,0.0842176,0.55499,0.225347,0.186143,0.501642,0.614779,0.610524,0.700798,36.197,0,0.0833333,0.0533333,0.860673,0
0,PDL-Hinf(d=0.85),0.0634072,0.0981559,0.601501,0.284527,0.205442,0.8,0.654112,2.02297,1.28365,41.1147,0.00333333,0.153333,0.0966667,0.833192,0
1,Proposed,0.0166325,0.0213712,0.18793,0.0608085,0.0481848,0.400376,0.456507,0.0564119,0.236483,19.7039,0,0.0366667,0,0.967239,0
1,PDL-Hinf(d=0.95),0.0650161,0.0764224,0.686273,0.2218,0.212087,0.58097,0.606348,0.18942,0.467885,39.4428,0,0.06,0.03,0.93906,0
1,PDL-Hinf(d=0.90),0.0783152,0.113212,0.790502,0.290603,0.24328,0.606035,0.635282,0.593911,0.766607,51.4784,0,0.0866667,0.0566667,0.868175,0
1,PDL-Hinf(d=0.85),0.0884423,0.134472,0.86024,0.361375,0.270942,0.728793,0.684358,1.91454,1.36522,60.0624,0,0.173333,0.106667,0.835181,0
2,Proposed,0.0152265,0.01814,0.173216,0.0431711,0.0411063,0.400376,0.415786,0.0610242,0.184791,19.6214,0,0.0366667,0,0.94886,0
2,PDL-Hinf(d=0.95),0.0522368,0.063861,0.536517,0.216043,0.181516,0.640238,0.469543,0.245115,0.384298,32.6358,0,0.07,0,0.893419,0
2,PDL-Hinf(d=0.90),0.064852,0.0912681,0.615914,0.339508,0.218084,0.8,0.505372,0.815427,0.731354,42.0398,0.00333333,0.136667,0.09,0.862625,0
2,PDL-Hinf(d=0.85),0.0834606,0.138645,0.783215,0.467497,0.253575,0.8,0.765993,2.23373,1.7257,59.594,0.02,0.326667,0.3,0.833748,0
3,Proposed,0.0152407,0.0191651,0.172716,0.0581669,0.0456137,0.400376,0.441901,0.0575821,0.236384,18.4584,0,0.0366667,0,0.948633,0
3,PDL-Hinf(d=0.95),0.0496717,0.0612536,0.514209,0.181697,0.171828,0.513449,0.542629,0.187914,0.466768,30.791,0,0.0633333,0.0266667,0.89538,0
3,PDL-Hinf(d=0.90),0.0594101,0.0882039,0.577015,0.255026,0.196911,0.8,0.557953,0.580593,0.764774,37.8089,0.00333333,0.12,0.0533333,0.866131,0
3,PDL-Hinf(d=0.85),0.0691637,0.100446,0.644005,0.335497,0.22145,0.8,0.5832,1.69902,1.397,44.4506,0.00333333,0.223333,0.156667,0.838002,0
4,Proposed,0.0186896,0.0242075,0.209216,0.0792749,0.0551186,0.432426,0.471128,0.0578587,0.281893,20.5057,0,0.0466667,0,0.969959,0
4,PDL-Hinf(d=0.95),0.0702173,0.0829108,0.743495,0.237961,0.226355,0.503834,0.672883,0.157061,0.603662,42.5889,0,0.07,0.0333333,0.946087,0
4,PDL-Hinf(d=0.90),0.0845155,0.121351,0.856281,0.308747,0.261214,0.526449,0.680676,0.457268,0.986969,56.0598,0,0.13,0.0633333,0.897178,0
4,PDL-Hinf(d=0.85),0.09709,0.14454,0.943246,0.394031,0.295415,0.8,0.709557,1.33535,1.60225,66.4583,0.00333333,0.246667,0.173333,0.863825,0
5,Proposed,0.0202433,0.0259762,0.232732,0.0675211,0.0552296,0.416839,0.456547,0.0574718,0.287805,21.0264,0,0.0366667,0,0.965442,0
5,PDL-Hinf(d=0.95),0.0691781,0.0818806,0.732243,0.233592,0.223157,0.569719,0.624479,0.177344,0.662645,41.9427,0,0.06,0.0333333,0.936402,0
5,PDL-Hinf(d=0.90),0.0827826,0.119255,0.836006,0.308624,0.256012,0.697897,0.660642,0.550746,1.06738,54.6768,0,0.12,0.0566667,0.874308,0
5,PDL-Hinf(d=0.85),0.0953608,0.140577,0.924943,0.399085,0.28894,0.726906,0.698672,1.57925,1.70461,64.7045,0,0.26,0.156667,0.839956,0
6,Proposed,0.0166574,0.0211751,0.190988,0.0584397,0.0481964,0.400376,0.441765,0.0572511,0.259054,18.9067,0,0.0366667,0,0.945785,0
6,PDL-Hinf(d=0.95),0.0513267,0.063134,0.533714,0.185688,0.175939,0.51794,0.547322,0.195098,0.534452,31.6613,0,0.06,0.0266667,0.901837,0
6,PDL-Hinf(d=0.90),0.0612386,0.0906023,0.596351,0.259992,0.201182,0.8,0.582619,0.616532,0.857647,38.9628,0.00333333,0.123333,0.0533333,0.872562,0
6,PDL-Hinf(d=0.85),0.0712426,0.103018,0.666536,0.339871,0.225674,0.741092,0.598493,1.81319,1.50664,45.7369,0,0.243333,0.163333,0.843704,0
7,Proposed,0.0161205,0.0199314,0.184352,0.0534187,0.0449147,0.400376,0.435918,0.0613189,0.206131,20.1004,0,0.0333333,0,0.963899,0
7,PDL-Hinf(d=0.95),0.0623684,0.0745815,0.654892,0.217029,0.206143,0.693761,0.540539,0.212648,0.393365,38.1986,0,0.06,0.0266667,0.931859,0
7,PDL-Hinf(d=0.90),0.0752158,0.10951,0.75045,0.3062,0.238736,0.8,0.560573,0.650308,0.677864,49.3747,0.00666667,0.106667,0.0566667,0.861498,0
7,PDL-Hinf(d=0.85),0.0863125,0.12851,0.822481,0.388397,0.267807,0.8,0.598743,1.98463,1.29097,58.5429,0.00666667,0.18,0.136667,0.829377,0
8,Proposed,0.0174106,0.0230017,0.192188,0.0987072,0.0527676,0.473279,0.533146,0.05268,0.664364,17.9141,0,0.0533333,0,0.97998,0
8,PDL-Hinf(d=0.95),0.0719068,0.0807764,0.771801,0.239643,0.224317,0.40408,0.794357,0.11402,1.22294,43.1207,0,0.113333,0.0666667,0.963694,0
8,PDL-Hinf(d=0.90),0.0869887,0.11914,0.912638,0.278267,0.252568,0.408743,0.777084,0.343294,1.61813,57.8258,0,0.186667,0.116667,0.935339,0
8,PDL-Hinf(d=0.85),0.0978224,0.145811,1.00548,0.296026,0.271435,0.549645,0.786544,0.975142,2.16062,67.713,0,0.243333,0.193333,0.913642,0
9,Proposed,0.0174382,0.0228561,0.190766,0.103369,0.0544445,0.472339,0.542663,0.0506066,0.540858,17.3061,0,0.05,0.00333333,0.97434,0
9,PDL-Hinf(d=0.95),0.0638051,0.0720009,0.681385,0.224553,0.20667,0.40408,0.784318,0.119269,1.06236,37.9846,0,0.106667,0.0633333,0.951934,0
9,PDL-Hinf(d=0.90),0.076804,0.108026,0.790204,0.257393,0.232495,0.453262,0.773021,0.364734,1.48356,49.9921,0,0.17,0.106667,0.908609,0
9,PDL-Hinf(d=0.85),0.085776,0.130403,0.8588,0.28408,0.252212,0.8,0.782017,1.05224,2.03158,57.3243,0.00333333,0.246667,0.173333,0.875175,0
10,Proposed,0.0197104,0.0266216,0.223225,0.0786966,0.0576212,0.454323,0.442982,0.0608512,0.407333,19.6708,0,0.0533333,0,0.922673,0
10,PDL-Hinf(d=0.95),0.05165,0.06491,0.530264,0.200169,0.181823,0.655162,0.669962,0.169671,0.879016,31.6329,0,0.11,0.0366667,0.898636,0
10,PDL-Hinf(d=0.90),0.0657804,0.0888325,0.622006,0.316132,0.216043,0.495862,0.772991,0.440166,1.41917,40.3944,0,0.25,0.156667,0.871907,0
10,PDL-Hinf(d=0.85),0.0917558,0.16948,0.961668,0.430823,0.25104,0.8,0.8,0.909248,3.13343,60.4108,0.00666667,0.656667,0.553333,0.846548,0
11,Proposed,0.01113,0.0134592,0.127267,0.0481256,0.0349512,0.400376,0.453843,0.0592227,0.227989,17.056,0,0.0266667,0,0.958987,0
11,PDL-Hinf(d=0.95),0.0475281,0.0567449,0.492477,0.172789,0.164374,0.686727,0.558415,0.237494,0.372055,29.7936,0,0.0533333,0.0133333,0.911383,0
11,PDL-Hinf(d=0.90),0.0577581,0.0856465,0.566756,0.237469,0.188527,0.734362,0.569093,0.797672,0.614032,37.3958,0,0.0733333,0.05,0.853935,0
11,PDL-Hinf(d=0.85),0.0650942,0.100284,0.616616,0.302354,0.210086,0.8,0.602058,2.66335,1.28501,43.4675,0.0133333,0.13,0.0933333,0.826695,0
12,Proposed,0.0136825,0.0186531,0.15259,0.0770456,0.0426041,0.400376,0.513776,0.0543125,0.417012,15.4333,0,0.0433333,0,0.961505,0
12,PDL-Hinf(d=0.95),0.044997,0.0530312,0.468472,0.166276,0.157548,0.563848,0.705643,0.165681,0.68921,27.8746,0,0.0666667,0.0366667,0.914797,0
12,PDL-Hinf(d=0.90),0.0547083,0.0815155,0.539414,0.213995,0.180227,0.408775,0.691955,0.518219,0.965217,34.8974,0,0.103333,0.0666667,0.854338,0
12,PDL-Hinf(d=0.85),0.0609254,0.0963834,0.584284,0.239346,0.193378,0.8,0.726554,1.66952,1.46068,39.0012,0.00333333,0.17,0.1,0.829168,0
13,Proposed,0.0199103,0.0278811,0.21875,0.115626,0.0623165,0.400376,0.564488,0.0448649,0.518668,16.8042,0,0.0533333,0.0133333,0.961506,0
13,PDL-Hinf(d=0.95),0.0538073,0.0621597,0.568811,0.201332,0.183877,0.40408,0.777225,0.118903,1.24495,32.0078,0,0.123333,0.06,0.916917,0
13,PDL-Hinf(d=0.90),0.0638755,0.0921036,0.632097,0.231712,0.208981,0.479936,0.76594,0.339026,1.85292,40.2023,0,0.223333,0.11,0.862994,0
13,PDL-Hinf(d=0.85),0.0728596,0.10858,0.70102,0.266313,0.230325,0.761212,0.799346,0.829092,2.6383,45.6417,0,0.396667,0.27,0.839901,0
14,Proposed,0.0134831,0.0171424,0.154548,0.051742,0.0405791,0.400376,0.458141,0.0587193,0.235372,18.2924,0,0.0333333,0,0.965649,0
14,PDL-Hinf(d=0.95),0.0577886,0.0678689,0.606902,0.201601,0.192518,0.612243,0.590681,0.226261,0.412965,35.2937,0,0.0533333,0.02,0.933157,0
14,PDL-Hinf(d=0.90),0.0700984,0.102274,0.701691,0.267669,0.221143,0.8,0.615402,0.760902,0.67424,45.7192,0.00333333,0.0766667,0.0533333,0.863868,0
14,PDL-Hinf(d=0.85),0.0786543,0.121539,0.763658,0.32781,0.244636,0.8,0.658775,2.53108,1.3129,53.0561,0.00333333,0.13,0.0766667,0.833343,0
15,Proposed,0.0209108,0.0247085,0.238302,0.0610272,0.0566416,0.400376,0.409804,0.0609161,0.241264,23.2483,0,0.04,0,0.961652,0
15,PDL-Hinf(d=0.95),0.0703245,0.0818659,0.723966,0.32558,0.238802,0.567592,0.577487,0.249536,0.530523,43.7315,0,0.0966667,0.02,0.932034,0
15,PDL-Hinf(d=0.90),0.0972043,0.15835,0.92337,0.564826,0.309023,0.8,0.663128,0.773401,1.15631,68.7623,0.00666667,0.246667,0.213333,0.860947,0
15,PDL-Hinf(d=0.85),25.8553,55.8123,166.689,266.077,117.452,0.8,0.8,0.338461,6.26046,1.6191e+06,0.00666667,0.933333,0.926667,0.82813,1
16,Proposed,0.0148866,0.019616,0.169862,0.0595721,0.0458001,0.400376,0.44869,0.0554614,0.262738,17.3985,0,0.0366667,0,0.93535,0
16,PDL-Hinf(d=0.95),0.0429652,0.0530638,0.442846,0.159784,0.151439,0.46164,0.555676,0.190191,0.519981,27.1983,0,0.0566667,0.03,0.89854,0
16,PDL-Hinf(d=0.90),0.0508362,0.0759146,0.490482,0.213537,0.171016,0.669097,0.572209,0.605413,0.820012,32.3633,0,0.103333,0.05,0.872486,0
16,PDL-Hinf(d=0.85),0.0593266,0.0856427,0.548536,0.292229,0.193656,0.715012,0.600384,1.78716,1.4477,37.6078,0,0.223333,0.163333,0.846444,0
17,Proposed,0.0134761,0.0153125,0.154594,0.0406272,0.0363344,0.400376,0.4153,0.0646357,0.148202,19.5994,0,0.03,0,0.959483,0
17,PDL-Hinf(d=0.95),0.0560062,0.0672289,0.579725,0.21629,0.189558,0.565789,0.464468,0.274287,0.291211,34.9026,0,0.06,0,0.920404,0
17,PDL-Hinf(d=0.90),0.0699041,0.0984413,0.671188,0.367469,0.233532,0.668952,0.484267,0.962556,0.640164,46.487,0,0.113333,0.0833333,0.854123,0
17,PDL-Hinf(d=0.85),0.089052,0.138759,0.842685,0.490681,0.27174,0.8,0.8,2.87239,1.92491,68.5072,0.0333333,0.333333,0.326667,0.824949,0
18,Proposed,0.0130838,0.0151193,0.147624,0.0405936,0.0372285,0.400376,0.412703,0.0640644,0.175776,18.7333,0,0.0433333,0,0.944006,0
18,PDL-Hinf(d=0.95),0.0460406,0.0563244,0.463088,0.2185,0.167332,0.49172,0.46688,0.241486,0.351693,29.4035,0,0.08,0,0.881073,0
18,PDL-Hinf(d=0.90),0.060563,0.0885665,0.554347,0.380602,0.212102,0.8,0.518522,0.783604,0.778459,39.8937,0.00666667,0.183333,0.13,0.852405,0
18,PDL-Hinf(d=0.85),1.33925,1.66407,12.2876,4.39399,3.95089,0.8,0.8,0.534248,6.22757,3476.79,0.0133333,0.926667,0.916667,0.827446,0
19,Proposed,0.0147144,0.0234941,0.16227,0.105287,0.0472253,0.428764,0.540616,0.0514531,0.543795,15.2142,0,0.05,0.00333333,0.965706,0
19,PDL-Hinf(d=0.95),0.0463477,0.0552988,0.480857,0.17691,0.164954,0.40408,0.75357,0.124445,0.827495,28.4525,0,0.09,0.05,0.930769,0
19,PDL-Hinf(d=0.90),0.0564971,0.0849141,0.556928,0.226306,0.187127,0.482783,0.711249,0.378037,1.1149,35.8464,0,0.133333,0.0866667,0.852049,0
19,PDL-Hinf(d=0.85),0.0630941,0.100578,0.604542,0.254456,0.202182,0.74866,0.734304,1.08363,1.58324,39.8862,0,0.22,0.133333,0.807486,0
20,Proposed,0.0166601,0.0234768,0.184674,0.0833494,0.0497238,0.434999,0.523526,0.0535429,0.48635,17.4335,0,0.0433333,0,0.973783,0
20,PDL-Hinf(d=0.95),0.0638482,0.0719815,0.68045,0.219835,0.205436,0.40408,0.764804,0.148683,0.984596,38.0323,0,0.09,0.0466667,0.950809,0
20,PDL-Hinf(d=0.90),0.0768954,0.107579,0.792118,0.258595,0.231294,0.554527,0.748688,0.483151,1.40319,50.1615,0,0.146667,0.0933333,0.903347,0
20,PDL-Hinf(d=0.85),0.0860223,0.130224,0.863006,0.287463,0.247385,0.635403,0.747197,1.42993,1.92475,57.8152,0,0.23,0.153333,0.866605,0
21,Proposed,0.0199721,0.0263305,0.223151,0.0851344,0.0584543,0.430822,0.483257,0.0543838,0.313111,20.5223,0,0.0466667,0,0.970499,0
21,PDL-Hinf(d=0.95),0.0717216,0.0845742,0.760667,0.241127,0.229834,0.40408,0.70237,0.138986,0.72626,43.3434,0,0.0733333,0.0433333,0.947273,0
21,PDL-Hinf(d=0.90),0.0862213,0.123251,0.87506,0.311016,0.266398,0.530996,0.698347,0.428704,1.17301,57.2358,0,0.16,0.07,0.900645,0
